user_id,week_id,current_score,mastery_avg,mastery_std,weak_ratio,action_topic_count,action_avg_difficulty,action_review_ratio,action_planned_time,improvement_last_week,prev_week_time,next_week_score
2567,10,8.03,0.8,0.17,0.12,0,0.0,0.0,0,0.21,76,8.24
2568,1,5.0,0.5,0.1,0.52,8,0.28,0.56,520,0.0,0,6.1
2568,2,6.1,0.61,0.27,0.42,5,0.32,0.23,312,1.1,520,4.8
2568,3,4.8,0.48,0.21,0.52,5,0.66,0.68,312,-1.3,312,5.85
2568,4,5.85,0.58,0.14,0.46,1,0.61,0.36,78,1.05,312,6.36
2568,5,6.36,0.64,0.18,0.32,0,0.0,0.0,0,0.51,78,6.06
2568,6,6.06,0.61,0.11,0.42,5,0.4,0.34,390,-0.3,0,6.61
2568,7,6.61,0.66,0.15,0.32,4,0.75,0.61,234,0.55,390,7.73
2568,8,7.73,0.77,0.03,0.24,6,0.31,0.22,312,1.12,234,8.11
2568,9,8.11,0.81,0.07,0.16,2,0.71,0.79,156,0.38,312,8.33
2568,10,8.33,0.83,0.11,0.14,6,0.71,0.3,312,0.22,156,8.59
2569,1,3.2,0.32,0.15,0.64,9,0.62,0.37,534,0.0,0,4.61
2569,2,4.61,0.46,0.17,0.52,0,0.0,0.0,0,1.41,534,4.29
2569,3,4.29,0.43,0.19,0.56,15,0.27,0.74,712,-0.32,0,5.38
2569,4,5.38,0.54,0.06,0.48,12,0.73,0.42,712,1.09,712,5.46
2569,5,5.46,0.55,0.22,0.38,0,0.0,0.0,0,0.08,712,5.13
2569,6,5.13,0.51,0.18,0.46,5,0.46,0.4,213,-0.33,0,6.09
2569,7,6.09,0.61,0.1,0.5,7,0.68,0.65,320,0.96,213,6.58
2569,8,6.58,0.66,0.12,0.42,9,0.55,0.41,534,0.49,320,7.46
2569,9,7.46,0.75,0.02,0.14,6,0.48,0.12,427,0.88,534,6.59
2569,10,6.59,0.66,0.16,0.32,3,0.44,0.3,213,-0.87,427,7.14
2570,1,6.1,0.61,0.13,0.4,9,0.36,0.55,569,0.0,0,7.06
2570,2,7.06,0.71,0.08,0.22,8,0.38,0.4,455,0.96,569,7.03
2570,3,7.03,0.7,0.11,0.34,4,0.76,0.66,227,-0.03,455,7.35
2570,4,7.35,0.74,0.19,0.3,5,0.49,0.19,227,0.32,227,7.73
2570,5,7.73,0.77,0.06,0.22,4,0.4,0.38,227,0.38,227,8.3
2570,6,8.3,0.83,0.1,0.2,17,0.64,0.4,758,0.57,227,7.9
2570,7,7.9,0.79,0.15,0.24,0,0.0,0.0,0,-0.4,758,7.89
2570,8,7.89,0.79,0.04,0.24,7,0.29,0.28,455,-0.01,0,8.16
2570,9,8.16,0.82,0.1,0.18,0,0.0,0.0,0,0.27,455,8.12
2570,10,8.12,0.81,0.17,0.2,0,0.0,0.0,0,-0.04,0,8.22
2571,1,2.6,0.26,0.26,0.76,8,0.61,0.24,509,0.0,0,3.32
2571,2,3.32,0.33,0.27,0.72,2,0.56,0.54,127,0.72,509,4.3
2571,3,4.3,0.43,0.18,0.54,18,0.31,0.75,848,0.98,127,5.8
2571,4,5.8,0.58,0.13,0.38,2,0.83,0.33,127,1.5,848,6.31
2571,5,6.31,0.63,0.19,0.36,6,0.34,0.37,381,0.51,127,7.01
2571,6,7.01,0.7,0.11,0.34,11,0.6,0.63,636,0.7,381,7.61
2571,7,7.61,0.76,0.05,0.22,2,0.41,0.44,127,0.6,636,8.13
2571,8,8.13,0.81,0.02,0.12,4,0.83,0.68,254,0.52,127,8.76
2571,9,8.76,0.88,0.07,0.04,2,0.72,0.47,127,0.63,254,8.95
2571,10,8.95,0.89,0.12,0.06,2,0.43,0.19,127,0.19,127,8.93
2572,1,3.3,0.33,0.18,0.6,2,0.53,0.65,105,0.0,0,4.26
2572,2,4.26,0.43,0.2,0.54,0,0.0,0.0,0,0.96,105,3.94
2572,3,3.94,0.39,0.18,0.5,4,0.84,0.78,210,-0.32,0,4.45
2572,4,4.45,0.44,0.14,0.42,1,0.78,0.67,105,0.51,210,5.28
2572,5,5.28,0.53,0.15,0.48,1,0.24,0.36,52,0.83,105,5.95
2572,6,5.95,0.6,0.15,0.34,4,0.79,0.17,210,0.67,52,6.88
2572,7,6.88,0.69,0.07,0.28,2,0.33,0.62,105,0.93,210,7.33
2572,8,7.33,0.73,0.01,0.3,4,0.23,0.7,262,0.45,105,7.87
2572,9,7.87,0.79,0.12,0.22,2,0.6,0.78,157,0.54,262,7.96
2572,10,7.96,0.8,0.07,0.24,3,0.67,0.07,210,0.09,157,8.48
2573,1,3.9,0.39,0.23,0.62,1,0.46,0.35,86,0.0,0,4.5
2573,2,4.5,0.45,0.2,0.52,0,0.0,0.0,0,0.6,86,4.79
2573,3,4.79,0.48,0.19,0.54,8,0.49,0.35,575,0.29,0,5.77
2573,4,5.77,0.58,0.14,0.4,11,0.27,0.49,575,0.98,575,4.21
2573,5,4.21,0.42,0.13,0.62,8,0.76,0.58,431,-1.56,575,4.21
2573,6,4.21,0.42,0.15,0.62,9,0.7,0.52,431,0.0,431,3.05
2573,7,3.05,0.3,0.23,0.68,0,0.0,0.0,0,-1.16,431,2.53
2573,8,2.53,0.25,0.24,0.72,1,0.7,0.28,86,-0.52,0,3.25
2573,9,3.25,0.32,0.28,0.56,2,0.27,0.8,172,0.72,86,4.29
2573,10,4.29,0.43,0.24,0.56,2,0.56,0.64,86,1.04,172,5.18
2574,1,3.1,0.31,0.27,0.64,1,0.52,0.16,65,0.0,0,3.22
2574,2,3.22,0.32,0.23,0.68,1,0.57,0.14,65,0.12,65,3.13
2574,3,3.13,0.31,0.27,0.6,3,0.79,0.69,196,-0.09,65,4.08
2574,4,4.08,0.41,0.28,0.52,4,0.71,0.69,326,0.95,196,5.17
2574,5,5.17,0.52,0.15,0.64,1,0.68,0.22,65,1.09,326,5.56
2574,6,5.56,0.56,0.12,0.44,2,0.6,0.48,130,0.39,65,6.31
2574,7,6.31,0.63,0.13,0.34,9,0.82,0.03,435,0.75,130,6.57
2574,8,6.57,0.66,0.05,0.36,6,0.84,0.71,326,0.26,435,6.3
2574,9,6.3,0.63,0.11,0.3,6,0.59,0.0,326,-0.27,326,6.64
2574,10,6.64,0.66,0.14,0.36,7,0.56,0.3,435,0.34,326,7.54
2575,1,4.1,0.41,0.14,0.5,1,0.23,0.21,82,0.0,0,4.64
2575,2,4.64,0.46,0.2,0.48,6,0.41,0.07,413,0.54,82,5.23
2575,3,5.23,0.52,0.2,0.5,9,0.89,0.38,551,0.59,413,4.03
2575,4,4.03,0.4,0.13,0.5,3,0.63,0.46,247,-1.2,551,4.71
2575,5,4.71,0.47,0.17,0.54,2,0.78,0.03,165,0.68,247,4.78
2575,6,4.78,0.48,0.22,0.52,3,0.76,0.44,247,0.07,165,4.81
2575,7,4.81,0.48,0.15,0.46,0,0.0,0.0,0,0.03,247,5.07
2575,8,5.07,0.51,0.16,0.4,13,0.77,0.55,551,0.26,0,5.69
2575,9,5.69,0.57,0.17,0.38,5,0.3,0.51,330,0.62,551,4.2
2575,10,4.2,0.42,0.15,0.5,12,0.59,0.12,551,-1.49,330,4.49
2576,1,5.8,0.58,0.12,0.44,7,0.56,0.17,431,0.0,0,6.66
2576,2,6.66,0.67,0.1,0.32,5,0.85,0.75,323,0.86,431,5.08
2576,3,5.08,0.51,0.2,0.56,3,0.35,0.3,215,-1.58,323,5.31
2576,4,5.31,0.53,0.19,0.46,10,0.8,0.6,538,0.23,215,6.33
2576,5,6.33,0.63,0.04,0.4,4,0.86,0.18,215,1.02,538,6.75
2576,6,6.75,0.68,0.11,0.28,0,0.0,0.0,0,0.42,215,6.73
2576,7,6.73,0.67,0.05,0.3,11,0.53,0.51,538,-0.02,0,8.2
2576,8,8.2,0.82,0.15,0.2,10,0.86,0.7,538,1.47,538,7.09
2576,9,7.09,0.71,0.15,0.28,8,0.35,0.14,538,-1.11,538,6.7
2576,10,6.7,0.67,0.09,0.3,10,0.65,0.46,718,-0.39,538,5.9
2577,1,4.9,0.49,0.27,0.48,0,0.0,0.0,0,0.0,0,4.82
2577,2,4.82,0.48,0.15,0.54,7,0.53,0.36,399,-0.08,0,5.49
2577,3,5.49,0.55,0.15,0.4,6,0.79,0.52,319,0.67,399,6.3
2577,4,6.3,0.63,0.12,0.36,4,0.42,0.68,319,0.81,319,6.85
2577,5,6.85,0.68,0.1,0.26,0,0.0,0.0,0,0.55,319,6.64
2577,6,6.64,0.66,0.16,0.32,3,0.59,0.79,239,-0.21,0,6.84
2577,7,6.84,0.68,0.15,0.3,9,0.78,0.72,399,0.2,239,7.16
2577,8,7.16,0.72,0.15,0.3,9,0.61,0.35,399,0.32,399,7.41
2577,9,7.41,0.74,0.02,0.32,3,0.66,0.21,159,0.25,399,7.86
2577,10,7.86,0.79,0.11,0.12,0,0.0,0.0,0,0.45,159,7.56
2578,1,2.1,0.21,0.23,0.86,4,0.66,0.1,225,0.0,0,2.4
2578,2,2.4,0.24,0.38,0.76,0,0.0,0.0,0,0.3,225,2.32
2578,3,2.32,0.23,0.32,0.68,0,0.0,0.0,0,-0.08,0,2.36
2578,4,2.36,0.24,0.31,0.68,3,0.43,0.45,225,0.04,0,3.06
2578,5,3.06,0.31,0.19,0.76,2,0.57,0.43,150,0.7,225,4.11
2578,6,4.11,0.41,0.21,0.52,9,0.45,0.28,500,1.05,150,5.14
2578,7,5.14,0.51,0.16,0.36,6,0.54,0.15,300,1.03,500,5.97
2578,8,5.97,0.6,0.16,0.36,1,0.35,0.69,75,0.83,300,6.58
2578,9,6.58,0.66,0.04,0.26,3,0.62,0.1,150,0.61,75,6.77
2578,10,6.77,0.68,0.1,0.26,5,0.55,0.16,225,0.19,150,7.36
2579,1,5.5,0.55,0.09,0.48,10,0.68,0.01,573,0.0,0,5.65
2579,2,5.65,0.57,0.16,0.48,0,0.0,0.0,0,0.15,573,5.81
2579,3,5.81,0.58,0.07,0.44,7,0.64,0.25,344,0.16,0,6.58
2579,4,6.58,0.66,0.08,0.34,4,0.62,0.49,258,0.77,344,7.06
2579,5,7.06,0.71,0.07,0.22,9,0.44,0.64,430,0.48,258,7.58
2579,6,7.58,0.76,0.1,0.36,7,0.58,0.43,344,0.52,430,6.34
2579,7,6.34,0.63,0.18,0.24,3,0.69,0.59,258,-1.24,344,7.35
2579,8,7.35,0.74,0.04,0.24,10,0.67,0.18,573,1.01,258,8.05
2579,9,8.05,0.8,0.05,0.24,4,0.26,0.43,258,0.7,573,8.49
2579,10,8.49,0.85,0.13,0.04,8,0.25,0.72,430,0.44,258,8.32
2580,1,3.7,0.37,0.24,0.64,3,0.54,0.17,238,0.0,0,3.66
2580,2,3.66,0.37,0.18,0.6,0,0.0,0.0,0,-0.04,238,3.76
2580,3,3.76,0.38,0.16,0.54,5,0.7,0.08,396,0.1,0,4.22
2580,4,4.22,0.42,0.27,0.56,6,0.5,0.78,317,0.46,396,5.12
2580,5,5.12,0.51,0.06,0.46,6,0.44,0.69,317,0.9,317,5.57
2580,6,5.57,0.56,0.17,0.5,4,0.61,0.14,238,0.45,317,6.2
2580,7,6.2,0.62,0.13,0.34,3,0.69,0.37,238,0.63,238,6.37
2580,8,6.37,0.64,0.12,0.44,1,0.69,0.24,79,0.17,238,7.09
2580,9,7.09,0.71,0.06,0.28,4,0.25,0.54,238,0.72,79,8.08
2580,10,8.08,0.81,0.12,0.14,0,0.0,0.0,0,0.99,238,7.79
2581,1,5.7,0.57,0.17,0.46,1,0.37,0.78,76,0.0,0,6.79
2581,2,6.79,0.68,0.1,0.28,4,0.41,0.63,305,1.09,76,7.76
2581,3,7.76,0.78,0.02,0.2,7,0.54,0.54,381,0.97,305,8.12
2581,4,8.12,0.81,0.13,0.26,2,0.75,0.73,152,0.36,381,8.6
2581,5,8.6,0.86,0.12,0.1,1,0.57,0.58,76,0.48,152,8.82
2581,6,8.82,0.88,0.05,0.14,11,0.7,0.52,508,0.22,76,8.98
2581,7,8.98,0.9,0.05,0.06,1,0.7,0.74,76,0.16,508,9.48
2581,8,9.48,0.95,0.09,0.08,3,0.25,0.27,152,0.5,76,9.58
2581,9,9.58,0.96,0.05,0.08,3,0.62,0.35,228,0.1,152,9.18
2581,10,9.18,0.92,0.01,0.02,2,0.68,0.09,152,-0.4,228,9.32
2582,1,2.4,0.24,0.26,0.76,7,0.43,0.71,503,0.0,0,3.89
2582,2,3.89,0.39,0.18,0.66,10,0.38,0.17,503,1.49,503,4.13
2582,3,4.13,0.41,0.12,0.56,10,0.54,0.28,671,0.24,503,3.41
2582,4,3.41,0.34,0.24,0.6,2,0.3,0.78,100,-0.72,671,4.36
2582,5,4.36,0.44,0.1,0.54,4,0.55,0.29,302,0.95,100,4.73
2582,6,4.73,0.47,0.24,0.62,10,0.2,0.53,503,0.37,302,5.77
2582,7,5.77,0.58,0.16,0.46,10,0.86,0.11,503,1.04,503,4.46
2582,8,4.46,0.45,0.24,0.58,7,0.65,0.19,402,-1.31,503,3.3
2582,9,3.3,0.33,0.26,0.68,1,0.44,0.36,100,-1.16,402,4.14
2582,10,4.14,0.41,0.17,0.48,7,0.28,0.54,402,0.84,100,5.13
2583,1,3.6,0.36,0.18,0.68,12,0.84,0.44,483,0.0,0,4.4
2583,2,4.4,0.44,0.21,0.56,3,0.24,0.34,193,0.8,483,5.43
2583,3,5.43,0.54,0.2,0.4,1,0.6,0.2,96,1.03,193,5.75
2583,4,5.75,0.57,0.17,0.4,0,0.0,0.0,0,0.32,96,5.78
2583,5,5.78,0.58,0.11,0.48,9,0.7,0.64,483,0.03,0,6.65
2583,6,6.65,0.66,0.23,0.3,2,0.41,0.61,193,0.87,483,7.08
2583,7,7.08,0.71,0.15,0.28,6,0.34,0.65,387,0.43,193,7.73
2583,8,7.73,0.77,0.0,0.2,3,0.29,0.77,193,0.65,387,8.37
2583,9,8.37,0.84,0.03,0.18,6,0.3,0.79,387,0.64,193,8.15
2583,10,8.15,0.82,0.03,0.2,0,0.0,0.0,0,-0.22,387,7.88
2584,1,5.3,0.53,0.27,0.5,4,0.23,0.23,300,0.0,0,5.95
2584,2,5.95,0.6,0.12,0.36,0,0.0,0.0,0,0.65,300,5.8
2584,3,5.8,0.58,0.31,0.4,3,0.54,0.63,150,-0.15,0,6.4
2584,4,6.4,0.64,0.14,0.22,0,0.0,0.0,0,0.6,150,6.2
2584,5,6.2,0.62,0.18,0.4,0,0.0,0.0,0,-0.2,0,6.09
2584,6,6.09,0.61,0.12,0.34,1,0.77,0.66,75,-0.11,0,6.33
2584,7,6.33,0.63,0.1,0.28,0,0.0,0.0,0,0.24,75,5.92
2584,8,5.92,0.59,0.14,0.38,7,0.65,0.38,375,-0.41,0,6.17
2584,9,6.17,0.62,0.19,0.28,0,0.0,0.0,0,0.25,375,5.95
2584,10,5.95,0.6,0.2,0.4,3,0.5,0.02,225,-0.22,0,6.41
2585,1,3.2,0.32,0.21,0.7,12,0.34,0.75,714,0.0,0,4.25
2585,2,4.25,0.42,0.19,0.52,3,0.52,0.62,214,1.05,714,5.53
2585,3,5.53,0.55,0.14,0.5,0,0.0,0.0,0,1.28,214,5.31
2585,4,5.31,0.53,0.1,0.48,5,0.83,0.22,321,-0.22,0,5.63
2585,5,5.63,0.56,0.19,0.46,7,0.79,0.73,321,0.32,321,6.41
2585,6,6.41,0.64,0.12,0.16,1,0.55,0.2,107,0.78,321,6.85
2585,7,6.85,0.68,0.14,0.36,6,0.4,0.64,321,0.44,107,6.87
2585,8,6.87,0.69,0.17,0.36,0,0.0,0.0,0,0.02,321,6.87
2585,9,6.87,0.69,0.13,0.32,8,0.8,0.33,428,0.0,0,7.49
2585,10,7.49,0.75,0.13,0.2,0,0.0,0.0,0,0.62,428,7.03
2586,1,2.2,0.22,0.39,0.78,5,0.33,0.79,390,0.0,0,4.4
2586,2,4.4,0.44,0.3,0.6,7,0.38,0.36,293,2.2,390,5.38
2586,3,5.38,0.54,0.09,0.5,4,0.83,0.12,293,0.98,293,6.11
2586,4,6.11,0.61,0.15,0.4,7,0.76,0.65,293,0.73,293,6.72
2586,5,6.72,0.67,0.09,0.38,2,0.5,0.63,117,0.61,293,7.49
2586,6,7.49,0.75,0.09,0.4,4,0.57,0.35,175,0.77,117,7.98
2586,7,7.98,0.8,0.01,0.12,6,0.32,0.41,390,0.49,175,8.19
2586,8,8.19,0.82,0.04,0.24,1,0.82,0.33,58,0.21,390,8.57
2586,9,8.57,0.86,0.08,0.14,6,0.73,0.01,390,0.38,58,8.86
2586,10,8.86,0.89,0.06,0.1,1,0.63,0.29,58,0.29,390,8.93
2587,1,4.4,0.44,0.2,0.58,0,0.0,0.0,0,0.0,0,4.09
2587,2,4.09,0.41,0.24,0.56,6,0.2,0.47,317,-0.31,0,5.17
2587,3,5.17,0.52,0.09,0.44,0,0.0,0.0,0,1.08,317,5.41
2587,4,5.41,0.54,0.16,0.42,11,0.53,0.5,529,0.24,0,6.61
2587,5,6.61,0.66,0.06,0.36,12,0.32,0.26,705,1.2,529,6.08
2587,6,6.08,0.61,0.19,0.36,10,0.8,0.07,529,-0.53,705,6.29
2587,7,6.29,0.63,0.11,0.46,8,0.87,0.6,423,0.21,529,5.25
2587,8,5.25,0.52,0.2,0.48,2,0.22,0.58,105,-1.04,423,5.95
2587,9,5.95,0.6,0.12,0.36,5,0.27,0.24,317,0.7,105,6.86
2587,10,6.86,0.69,0.15,0.34,3,0.27,0.21,211,0.91,317,7.39
2588,1,6.1,0.61,0.15,0.3,15,0.69,0.55,694,0.0,0,6.39
2588,2,6.39,0.64,0.15,0.4,6,0.26,0.52,312,0.29,694,6.29
2588,3,6.29,0.63,0.11,0.32,4,0.63,0.67,312,-0.1,312,7.01
2588,4,7.01,0.7,0.15,0.18,4,0.72,0.46,312,0.72,312,7.62
2588,5,7.62,0.76,0.11,0.34,2,0.76,0.65,104,0.61,312,8.04
2588,6,8.04,0.8,0.07,0.22,9,0.8,0.45,416,0.42,104,8.57
2588,7,8.57,0.86,0.0,0.2,0,0.0,0.0,0,0.53,416,8.08
2588,8,8.08,0.81,0.09,0.16,11,0.25,0.68,694,-0.49,0,8.65
2588,9,8.65,0.86,0.01,0.22,12,0.37,0.26,520,0.57,694,6.59
2588,10,6.59,0.66,0.07,0.34,0,0.0,0.0,0,-2.06,520,6.17
2589,1,5.0,0.5,0.19,0.44,6,0.34,0.67,404,0.0,0,6.03
2589,2,6.03,0.6,0.12,0.32,5,0.32,0.04,242,1.03,404,6.34
2589,3,6.34,0.63,0.1,0.36,0,0.0,0.0,0,0.31,242,6.23
2589,4,6.23,0.62,0.15,0.36,3,0.29,0.01,161,-0.11,0,7.16
2589,5,7.16,0.72,0.18,0.24,0,0.0,0.0,0,0.93,161,7.02
2589,6,7.02,0.7,0.05,0.26,5,0.89,0.07,242,-0.14,0,7.12
2589,7,7.12,0.71,0.14,0.14,0,0.0,0.0,0,0.1,242,7.05
2589,8,7.05,0.7,0.1,0.32,7,0.46,0.01,323,-0.07,0,7.6
2589,9,7.6,0.76,0.2,0.2,6,0.88,0.14,404,0.55,323,7.62
2589,10,7.62,0.76,0.03,0.22,6,0.59,0.42,404,0.02,404,7.5
2590,1,6.4,0.64,0.05,0.36,0,0.0,0.0,0,0.0,0,6.56
2590,2,6.56,0.66,0.2,0.24,3,0.37,0.08,194,0.16,0,7.11
2590,3,7.11,0.71,0.09,0.34,0,0.0,0.0,0,0.55,194,6.74
2590,4,6.74,0.67,0.08,0.36,3,0.87,0.17,194,-0.37,0,7.33
2590,5,7.33,0.73,0.17,0.24,0,0.0,0.0,0,0.59,194,7.18
2590,6,7.18,0.72,0.14,0.22,4,0.38,0.74,194,-0.15,0,7.06
2590,7,7.06,0.71,0.12,0.34,0,0.0,0.0,0,-0.12,194,6.94
2590,8,6.94,0.69,0.14,0.36,0,0.0,0.0,0,-0.12,0,6.78
2590,9,6.78,0.68,0.14,0.34,7,0.69,0.41,486,-0.16,0,7.15
2590,10,7.15,0.72,0.14,0.3,7,0.23,0.77,291,0.37,486,7.25
2591,1,4.6,0.46,0.18,0.56,10,0.63,0.55,475,0.0,0,5.82
2591,2,5.82,0.58,0.17,0.32,2,0.24,0.27,95,1.22,475,6.2
2591,3,6.2,0.62,0.08,0.38,3,0.48,0.41,190,0.38,95,6.78
2591,4,6.78,0.68,0.12,0.28,7,0.38,0.31,475,0.58,190,7.33
2591,5,7.33,0.73,0.12,0.26,4,0.48,0.74,190,0.55,475,7.71
2591,6,7.71,0.77,0.07,0.2,7,0.86,0.36,380,0.38,190,8.02
2591,7,8.02,0.8,0.09,0.18,3,0.26,0.43,190,0.31,380,8.19
2591,8,8.19,0.82,0.06,0.08,10,0.51,0.42,475,0.17,190,8.89
2591,9,8.89,0.89,0.06,0.2,0,0.0,0.0,0,0.7,475,8.4
2591,10,8.4,0.84,0.04,0.12,0,0.0,0.0,0,-0.49,0,8.67
2592,1,3.3,0.33,0.22,0.7,3,0.31,0.28,176,0.0,0,4.6
2592,2,4.6,0.46,0.19,0.46,5,0.21,0.73,264,1.3,176,5.7
2592,3,5.7,0.57,0.08,0.38,10,0.4,0.76,587,1.1,264,6.35
2592,4,6.35,0.64,0.14,0.36,1,0.77,0.29,88,0.65,587,6.7
2592,5,6.7,0.67,0.05,0.38,5,0.23,0.58,264,0.35,88,7.46
2592,6,7.46,0.75,0.12,0.2,7,0.7,0.48,352,0.76,264,8.11
2592,7,8.11,0.81,0.03,0.18,1,0.55,0.13,88,0.65,352,8.55
2592,8,8.55,0.86,0.09,0.16,1,0.23,0.08,88,0.44,88,8.43
2592,9,8.43,0.84,0.0,0.1,8,0.46,0.61,587,-0.12,88,8.73
2592,10,8.73,0.87,0.06,0.14,10,0.64,0.03,587,0.3,587,7.73
2593,1,4.6,0.46,0.24,0.58,5,0.61,0.52,324,0.0,0,5.6
2593,2,5.6,0.56,0.1,0.44,7,0.25,0.7,405,1.0,324,6.86
2593,3,6.86,0.69,0.06,0.26,0,0.0,0.0,0,1.26,405,6.65
2593,4,6.65,0.66,0.11,0.22,3,0.87,0.3,162,-0.21,0,7.34
2593,5,7.34,0.73,0.1,0.2,4,0.66,0.75,243,0.69,162,7.49
2593,6,7.49,0.75,0.14,0.22,1,0.67,0.41,81,0.15,243,7.77
2593,7,7.77,0.78,0.04,0.24,13,0.58,0.41,540,0.28,81,8.29
2593,8,8.29,0.83,0.11,0.04,1,0.65,0.74,81,0.52,540,8.62
2593,9,8.62,0.86,0.0,0.04,7,0.44,0.52,405,0.33,81,8.39
2593,10,8.39,0.84,0.07,0.06,9,0.77,0.19,540,-0.23,405,7.77
2594,1,5.1,0.51,0.1,0.48,6,0.31,0.34,299,0.0,0,5.67
2594,2,5.67,0.57,0.14,0.5,0,0.0,0.0,0,0.57,299,5.93
2594,3,5.93,0.59,0.17,0.46,4,0.6,0.5,199,0.26,0,6.75
2594,4,6.75,0.68,0.1,0.28,12,0.35,0.08,665,0.82,199,7.16
2594,5,7.16,0.72,0.12,0.22,7,0.88,0.22,399,0.41,665,6.64
2594,6,6.64,0.66,0.19,0.38,9,0.69,0.74,665,-0.52,399,7.19
2594,7,7.19,0.72,0.1,0.24,7,0.62,0.26,499,0.55,665,6.22
2594,8,6.22,0.62,0.11,0.36,8,0.51,0.02,499,-0.97,499,5.12
2594,9,5.12,0.51,0.09,0.46,1,0.82,0.77,99,-1.1,499,5.56
2594,10,5.56,0.56,0.11,0.42,8,0.31,0.51,499,0.44,99,6.35
2595,1,3.9,0.39,0.22,0.62,14,0.65,0.22,647,0.0,0,4.84
2595,2,4.84,0.48,0.22,0.5,14,0.64,0.47,647,0.94,647,4.13
2595,3,4.13,0.41,0.19,0.64,0,0.0,0.0,0,-0.71,647,4.3
2595,4,4.3,0.43,0.22,0.58,6,0.88,0.57,388,0.17,0,5.42
2595,5,5.42,0.54,0.1,0.46,1,0.26,0.64,97,1.12,388,6.16
2595,6,6.16,0.62,0.15,0.38,3,0.69,0.1,194,0.74,97,6.51
2595,7,6.51,0.65,0.07,0.36,10,0.63,0.09,647,0.35,194,8.04
2595,8,8.04,0.8,0.12,0.2,4,0.89,0.44,291,1.53,647,8.1
2595,9,8.1,0.81,0.04,0.14,6,0.64,0.41,388,0.06,291,8.26
2595,10,8.26,0.83,0.11,0.14,0,0.0,0.0,0,0.16,388,8.01
2596,1,5.8,0.58,0.17,0.5,14,0.26,0.31,696,0.0,0,6.53
2596,2,6.53,0.65,0.06,0.36,6,0.72,0.53,278,0.73,696,7.01
2596,3,7.01,0.7,0.06,0.22,0,0.0,0.0,0,0.48,278,6.58
2596,4,6.58,0.66,0.13,0.38,8,0.7,0.5,417,-0.43,0,7.65
2596,5,7.65,0.76,0.1,0.22,12,0.4,0.13,696,1.07,417,6.94
2596,6,6.94,0.69,0.13,0.28,2,0.7,0.4,139,-0.71,696,7.45
2596,7,7.45,0.74,0.14,0.26,10,0.33,0.31,556,0.51,139,7.81
2596,8,7.81,0.78,0.04,0.26,2,0.48,0.52,139,0.36,556,8.09
2596,9,8.09,0.81,0.06,0.32,12,0.72,0.08,696,0.28,139,8.36
2596,10,8.36,0.84,0.01,0.18,0,0.0,0.0,0,0.27,696,8.33
2597,1,7.0,0.7,0.11,0.1,8,0.66,0.19,514,0.0,0,7.52
2597,2,7.52,0.75,0.03,0.34,1,0.25,0.13,128,0.52,514,8.05
2597,3,8.05,0.8,0.06,0.28,1,0.21,0.6,128,0.53,128,8.4
2597,4,8.4,0.84,0.03,0.12,12,0.57,0.73,514,0.35,128,8.76
2597,5,8.76,0.88,0.04,0.08,2,0.66,0.37,128,0.36,514,8.64
2597,6,8.64,0.86,0.07,0.06,10,0.65,0.51,514,-0.12,128,8.95
2597,7,8.95,0.89,0.02,0.18,12,0.83,0.17,856,0.31,514,7.15
2597,8,7.15,0.72,0.09,0.18,4,0.82,0.33,257,-1.8,856,7.0
2597,9,7.0,0.7,0.08,0.32,6,0.82,0.13,385,-0.15,257,7.8
2597,10,7.8,0.78,0.14,0.22,14,0.39,0.22,856,0.8,385,7.97
2598,1,4.2,0.42,0.25,0.6,5,0.43,0.51,336,0.0,0,5.47
2598,2,5.47,0.55,0.14,0.36,5,0.31,0.0,252,1.27,336,6.0
2598,3,6.0,0.6,0.11,0.34,0,0.0,0.0,0,0.53,252,5.42
2598,4,5.42,0.54,0.19,0.46,2,0.26,0.45,168,-0.58,0,6.01
2598,5,6.01,0.6,0.09,0.46,1,0.67,0.09,84,0.59,168,5.93
2598,6,5.93,0.59,0.19,0.38,8,0.81,0.36,560,-0.08,84,6.21
2598,7,6.21,0.62,0.14,0.44,5,0.88,0.16,336,0.28,560,4.79
2598,8,4.79,0.48,0.24,0.44,5,0.61,0.6,252,-1.42,336,5.65
2598,9,5.65,0.57,0.15,0.4,7,0.38,0.58,420,0.86,252,6.16
2598,10,6.16,0.62,0.12,0.38,2,0.69,0.25,168,0.51,420,6.88
2599,1,5.9,0.59,0.16,0.36,13,0.63,0.04,575,0.0,0,6.79
2599,2,6.79,0.68,0.13,0.4,5,0.32,0.29,345,0.89,575,5.89
2599,3,5.89,0.59,0.15,0.42,6,0.44,0.62,431,-0.9,345,6.5
2599,4,6.5,0.65,0.06,0.32,6,0.47,0.38,431,0.61,431,5.21
2599,5,5.21,0.52,0.12,0.46,6,0.28,0.24,431,-1.29,431,5.49
2599,6,5.49,0.55,0.22,0.36,2,0.52,0.12,172,0.28,431,6.7
2599,7,6.7,0.67,0.06,0.42,5,0.48,0.45,345,1.21,172,7.65
2599,8,7.65,0.76,0.04,0.18,11,0.63,0.67,575,0.95,345,8.07
2599,9,8.07,0.81,0.14,0.28,4,0.23,0.45,258,0.42,575,8.41
2599,10,8.41,0.84,0.06,0.2,5,0.74,0.43,345,0.34,258,9.05
2600,1,3.4,0.34,0.21,0.62,0,0.0,0.0,0,0.0,0,3.23
